5.1263,-0.37247,-1.8071,2
5.3986,-0.45693,-1.7133,2
5.293,-0.24983,-1.6963,2
4.9998,-0.28064,-1.7567,2
5.2271,-0.8386,-1.349,1
5.1646,-0.95895,-1.4649,1
5.1826,-0.70999,-1.4847,1
5.2797,-0.78155,-1.4009,1
5.3639,-0.76341,-1.2279,1
5.1412,-0.74006,-1.7612,1
5.2144,-0.77038,-1.4713,1
5.218,-0.51126,-1.6864,1
5.0281,-0.94916,-1.7631,1
4.9695,-0.40085,-1.8589,2
5.3268,-0.53665,-1.8732,2
5.1814,-0.56377,-1.9821,2
5.0318,-0.32853,-1.7871,2
5.1322,-0.30841,-1.7364,2
5.0366,-0.1839,-1.7324,2
5.2062,-0.24389,-1.5172,2
5.2625,-0.27104,-1.5456,2
5.2862,-0.59639,-1.4023,1
5.3096,-0.67038,-1.3442,1
5.1087,-0.43016,-1.5769,1
5.3148,-0.56208,-1.3675,1
5.2013,-0.67239,-1.6242,1
5.1683,-0.30634,-1.5437,1
5.1472,-0.42996,-1.7887,2
5.0826,-0.3453,-1.8674,2
5.1386,-0.47644,-1.7987,2
5.1927,-0.31578,-1.5694,2
5.2086,-0.54483,-1.8453,2
4.8603,-0.13062,-1.8517,2
5.3729,-0.40505,-1.7746,1
5.1995,-0.36236,-1.4474,1
5.2472,-0.41929,-1.3625,1
5.2163,-0.4657,-1.8372,1
4.9371,-0.61414,-1.8491,2
4.9854,-0.25093,-1.6309,2
5.1207,-0.37786,-1.7403,2
5.2519,-0.35738,-1.7005,2
5.229,-0.41985,-1.6772,2
4.9194,-0.31457,-1.6644,2
5.0576,-0.25783,-1.3555,1
5.1423,-0.34747,-1.6268,1
